domain,family,label
wdxfjcmtmjt.com,ramnit,dga
rirokhux.ru,pushdo,dga
habetsunecessitatem.com,gozi,dga
ebfszfmcg325fnr.net,shiotob,dga
pmcbfppm.dyndns.org,vidro,dga
vxyobqui.dyndns.org,vidro,dga
rkxzvvunpf.dyndns.org,vidro,dga
gybwjrj26nrgvb48gxo21pseyaylxdqisiv.net,murofetweekly,dga
faed4637f02f9.org,monerominer,dga
ogsoorongowali,deception,dga
hcpslh.com,virut,dga
hqwheawhms.net,mydoom,dga
oe06cqom4uwq.net,qadars,dga
ajduboakyg.info,tempedreve,dga
kylltgiexthgho.ga,necurs,dga
aozmvhpnfz.com,alureon,dga
trgfjqbchpjs.co.uk,cryptolocker,dga
lpkrmcbirpdy.biz,tinba,dga
xqbpsyidomlp.ru,cryptolocker,dga
3zxsvpb46docct8pqi.com,rovnix,dga
bojicum.info,simda,dga
fydirlfheqtouzlgypvxpfmfov.info,gameover,dga
rpywfjryorayjxsrhxt.ac,necurs,dga
4tyrghy7otqf.com,qadars,dga
hrlxtwsvweznqjr.com,murofet,dga
otanxuontivee.ddns.net,symmi,dga
hfgkpmmujrgbegdy.eu,emotet,dga
niazparkax.net,charbot,dga
touusuberm,deception,dga
islumoww.com,vawtrak,dga
evydfgzdqe.com,dnschanger,dga
sunswhvtlettut.us,locky,dga
tucskitr,deception,dga
zxhkngikjldmcqfafawkudyszt.info,gameover,dga
skmzayrmvnvesxrkhofybmca.biz,murofet,dga
osocln.biz,charbot,dga
sfexoaxjodevpaud.com,sphinx,dga
mctnyoydu.com,kraken,dga
fuwswgvooyqicdytumtj.com,zloader,dga
qv5f7tcrmvqtafe.ddns.net,corebot,dga
cunufserne.com,vawtrak,dga
zhkzpjxugdqhzhqokqctodybybyd.org,gameover,dga
spendtear.net,suppobox,dga
daaenbccnbbdcama.com,padcrypt,dga
2db8677f330df625522ad27fdeff66dd.org,bamital,dga
mfoywxofhorcprq.cc,necurs,dga
easyvehicle.com,manuelita,dga
aivishifmfgpihlcg.fr,locky,dga
622d2ceb6f71b2d041e7f6a2251b1c16.com,tinynuke,dga
nsaqpapnar.us,mydoom,dga
akqgxnwauacfypmqwm.me,necurs,dga
hhegfmxkqvkiqbpb.com,sphinx,dga
dacefdfklallaand.com,padcrypt,dga
zfihrsensinaix.com,banjori,dga
takenguide.net,suppobox,dga
erwagd.com,virut,dga
1i9dhepe3mw1574yw6yr8x6mx.net,zeus-newgoz,dga
zmeganew.de,manuelita,dga
yqjagnpwer.com,dnschanger,dga
izebgonggm.ie,manuelita,dga
6b873dc7ac904f0eaf30687e2b6fe84d.com,tinynuke,dga
whuzujat.org,tempedreve,dga
uxgtjbkmov.com,dnschanger,dga
fhdcbkrtlfxsuurrgrxe.com,zloader,dga
kymohiirsa.com,fobber,dga
iyjpbiwfoifa.org,cryptolocker,dga
xkckfoswxgaqhact.org,qakbot,dga
kdleeaeemboedcfa.de,padcrypt,dga
eed6320d5a256233123494da6f5d12c5.com,tinynuke,dga
skgguskwugcacaay.org,ramdo,dga
kdotilimoiuhpqbs.com,sphinx,dga
p5ibj9v1.cf,qsnatch,dga
rmpppsnpwn.org,mydoom,dga
dkmhemvwy.ru,locky,dga
sfaojnaoszimpjanq.com,bedep,dga
lxkjdindnvorkfyginlkntiz.org,gameover,dga
xzqmavvj.tv,oderoor,dga
mzaxmjiwmtia.net,sisron,dga
flafodmacbbbmbfd.com,padcrypt,dga
dqlgyo.com,virut,dga
famxzzv9afkehe.com,shiotob,dga
gmououkq4u02.org,qadars,dga
16577fc01707152a6ed488da263ef6c6.cz.cc,bamital,dga
eobrgdsadnc.cc,kraken,dga
vpmljqorftsatlqhkuxx.com,zloader,dga
kphanym.dynserv.com,kraken,dga
ekodxxwhpxnfqjkbbied.com,zloader,dga
gdxxzfmdpypsugsu.info,qakbot,dga
hixgacedlxscunjkzijhjvpfq.com,gameover,dga
rickypaperback.gs,nymaim,dga
vjmenusqmy.com,fobber,dga
spirits-headquarters.pk,nymaim,dga
usbmsyeoya.net,pykspa,dga
ojfpjgy.cc,oderoor,dga
qdoja67rsx3nuxm0qdg.ddns.net,corebot,dga
bvquuajash.com,ramnit,dga
6ibtgrrent.pl,charbot,dga
ergpsbuhdxbl.com,bedep,dga
stylusindicated.su,nymaim,dga
vegas-meta.com,nymaim,dga
9e82f1aa0d77e.org,monerominer,dga
yhuarwigau.com,alureon,dga
mjkxmjiwmtia.org,sisron,dga
nfslrwyi.dyndns.org,vidro,dga
othrg23f32c29muhqoyb18g43k27a17nvawgwdu.org,murofetweekly,dga
dzxelyqub.com,oderoor,dga
uussua.com,virut,dga
vncitydblhyq.net,cryptolocker,dga
vxiitvnvylposrnps.com,dircrypt,dga
pqksxwlvvvs.net,qakbot,dga
fbuianfp.co.nz,conficker,dga
cc82ea3656811f0ead5f4ca8945a607113.tk,dyre,dga
dylvpnbqoblgezxzdvkdpjgybi.biz,gameover,dga
xarlfjocxfqk.com,bedep,dga
pdhkfi.co,proslikefan,dga
nlpekkrvdcs.mooo.com,kraken,dga
bgjjnvfpponj.biz,tinba,dga
sxcnkdihyf.org,tempedreve,dga
agxeqaaaq.me,pitou,dga
endiusete,deception,dga
intarilunchin.es,manuelita,dga
fdnzvkpmxcnjovwghemxkf.ru,gameover,dga
mnvtqouveifkrghzk.com,dircrypt,dga
1e5xbysxpfdhz1hqdv3rax8a1x.com,zeus-newgoz,dga
mddkfrghmfmojorwgxgmjfiwslvw.net,murofet,dga
o51gqi45j66dxf22m59oxatirh14fzmyiymum19.org,murofetweekly,dga
kirsicma.ru,pushdo,dga
pomandug.ru,pushdo,dga
0cd0ff46a14e6.feedback,monerominer,dga
mzaxmjiwmtia.com,sisron,dga
evrcvdjmu.eu,proslikefan,dga
ocmgpvdxnq.com,fobber,dga
vwlfsgrcgqhypcqnbvkhbinfskuw.net,murofet,dga
dpwbaekxkrvvvtmsa.tw,ranbyus,dga
oidursensinaix.com,banjori,dga
zfrajsn.cc,pykspa,dga
nuahbomitod.ddns.net,symmi,dga
fqcwpxk17mvpvctprn30a57orkzp32n30psk37.ru,murofetweekly,dga
qlepjuhncxldssrw.eu,emotet,dga
xubyqen.info,simda,dga
grobkding.org,tempedreve,dga
wifedanger.org,nymaim,dga
gpanyz.mooo.com,kraken,dga
2db8677f330df625522ad27fdeff66dd.co.cc,bamital,dga
tablewaitadmirebabyblueabuse.com,matsnu,dga
dgtluzyrhbthnpgv.com,dircrypt,dga
gl27c923kpev.top,qadars,dga
fabxkiewms.com,dnschanger,dga
uclpaukvikrgcr.net,qakbot,dga
suqs5f5pnpqm3i.com,shiotob,dga
qimywfew.org,qakbot,dga
dmyauupho.ro,conficker,dga
peequbeb.biz,pitou,dga
kjofigugeheeycudmdxkbyhaswt.com,gameover,dga
ixekrihagimau.ddns.net,symmi,dga
mjkxmjiwmtia.org,sisron,dga
wpgxwmdlxvpthjlq.com,sphinx,dga
xuqfkcsbccwmflwlqn.com,dircrypt,dga
nuhnrncmwi.com,fobber,dga
4a36c15e1119e.hosting,monerominer,dga
sjtsnhhlixquwclfg.me,ranbyus,dga
unwvjxmdncwxewamj.su,ranbyus,dga
pqhcmufvrqwcgrbw.com,sphinx,dga
syndicationeuropean.mo,nymaim,dga
knxqrq.com,virut,dga
mzaxmjiwmtia.org,sisron,dga
h72a02e19e380062157b44be8cd354795d.ws,dyre,dga
jezodaj.info,simda,dga
6d2821395f8d44827acb62c1a9532ee0.com,tinynuke,dga
ozpfguliks.com,dircrypt,dga
qmrenwwghb.com,dnschanger,dga
magovef.info,simda,dga
nuerwbgdtpgcnrfu.eu,emotet,dga
jbhhsob.cc,oderoor,dga
d50xtgmw.gq,qsnatch,dga
mjgxmjiwmtia.org,sisron,dga
iapyexdeirxqlqqp.co,necurs,dga
vwhvdyz.cc,kraken,dga
mefgultuvwlnpeufynnc.com,zloader,dga
lqpdaxwo.today,qsnatch,dga
haparawa.info,simda,dga
ygxmxumwxto.com,qakbot,dga
vihgqrolpdnn.com,tinba,dga
qqr9ymcaxbxan.com,shiotob,dga
qptlcfcbioocvrqdr.pw,ranbyus,dga
improvementdeterminecome.com,matsnu,dga
kmfdyscqbv.rocks,qsnatch,dga
ebciusfyi.eu,proslikefan,dga
uwljrsensinaix.com,banjori,dga
uenllmlcyhskkktso.tw,ranbyus,dga
gtwzlr.li,conficker,dga
yxwxmhyz.com,tempedreve,dga
veoopaqah.org,pitou,dga
zcgsuglqrm.com,alureon,dga
exzjxtxnlf.com,alureon,dga
agxeqaaax.me,pitou,dga
vhmqrsensinaix.com,banjori,dga
ivpunyfqbex.org,pykspa,dga
m69bskxpyispqn10hvkzarivd40cvcqovkq.com,murofet,dga
kajwyvopaanwnuopbj.com,ramnit,dga
cauiwahap.me,pitou,dga
0mwa8y024as6.org,qadars,dga
bfnzhjagxezufbhrlmi.org,qakbot,dga
b1ca5eebd8e0eb8ea6b61eaccbde527c26.ws,dyre,dga
xuuypwgcclreidma.com,sphinx,dga
livingcelebratefanreward.com,matsnu,dga
wjubung.com,tempedreve,dga
fbhrofgmildhtamg.eu,emotet,dga
mqrdcxmqia.com,dnschanger,dga
erayfaaan.name,pitou,dga
ghdsjes.net,vidro,dga
madurwutdar.com,vawtrak,dga
d4ebae1eace8f7242f5bd6ab19112b72.com,tinynuke,dga
d50xtgmw2.gq,qsnatch,dga
7lobfk7cflmcrf465c.cn,rovnix,dga
sfmoddrvubnyvbqww.pw,ranbyus,dga
fvlkgoerhighxoilcpcu.sx,necurs,dga
crofdormc.com,manuelita,dga
mzaxmjiwmtia.org,sisron,dga
afvv.com.jm,conficker,dga
yqnwiookuonujole.com,sphinx,dga
eospenitentiam.com,gozi,dga
hewafdar.com,vawtrak,dga
uvtgrvfkbogkhoau.org,qakbot,dga
gnfoycbxaewsslhjq.in,ranbyus,dga
nkcomceobbcebnkb.co.uk,padcrypt,dga
gzahihgp.com,tempedreve,dga
e3oa4wglvd21xa.com,shiotob,dga
nmsmnhqrqn.us,mydoom,dga
cvejqpt.eu,proslikefan,dga
odohdpwfvfud.com,tinba,dga
cassandracaulfield.net,suppobox,dga
ivitsajkbjfjch.org,cryptolocker,dga
kwsowutxkomxm.biz,qakbot,dga
gva0u8ipqbu43de850utshw.ddns.net,corebot,dga
lvxgqohcqyhvonzpjgicyiugeyvkz.biz,gameover,dga
inswiqsscc.in,nymaim,dga
yjhdlnz.info,tempedreve,dga
rvbcitehatcrshy.fr,locky,dga
moodicvzhw.com,fobber,dga
roafjjgrrgtknvilnxdr.com,zloader,dga
qgzfnffsrlwp.com,vidro,dga
qrutbwksdt.com,fobber,dga
sudan-examinations.ec,nymaim,dga
uwnahuslut.com,vawtrak,dga
wywpfkmdyh.com,vidro,dga
dreamname.net,suppobox,dga
vipococy.info,simda,dga
pbraetsfwnnvwsvnr.com,dircrypt,dga
xgnbygnsthmyx.ru,cryptolocker,dga
acfmpgoact.com,dnschanger,dga
vrvhxxylnpnybmxno.com,bedep,dga
oauqaq.com,virut,dga
amprhsaaqh.com,mydoom,dga
jbqdjttkzwvhtncsymw.com,dircrypt,dga
ucywjwiebxyvorxgco.com,ramnit,dga
vilkngowoqmnqhhvq.su,ranbyus,dga
hngnjtsuihtiojqg.com,sphinx,dga
jboexxoicc.com,fobber,dga
wppwnmnawn.in,mydoom,dga
gcyggpjuyxavmas.ru,cryptolocker,dga
ynciepryamqrjti.biz,murofet,dga
d50xtgmw2.gq,qsnatch,dga
vcepgrqukcwjjs3.com,bedep,dga
dvfohwqnmvfcbkwetvbb.com,zloader,dga
idknlf.tv,kraken,dga
e167b9844b019.hosting,monerominer,dga
skzwaludhf.com,dnschanger,dga
eymaojayxf.com,dnschanger,dga
ywcwrsensinaix.com,banjori,dga
pyptgxurgxoyy.net,cryptolocker,dga
hamdellances.ru,manuelita,dga
uuoirfilreqxhyxbm.net,gameover,dga
kahprel.eu,necurs,dga
bdclngiupk.com,dnschanger,dga
kwzwbytrnayqzr7.com,bedep,dga
jjsvrvoiqkyqlyb.info,qakbot,dga
zfkfbmwgj.cc,oderoor,dga
phqhehsseh.in,mydoom,dga
xhiuarbguo.com,dnschanger,dga
4a8e464642ki.org,qadars,dga
wslmjcufmuggmhelnojmbytkvlrzphy.com,gameover,dga
umvm83p1w5b7mq8i.ru,chinad,dga
visitheld.net,suppobox,dga
ciaqoaayaiwiyaoc.org,ramdo,dga
ibwjwhjgaw.com,fobber,dga
eksfnshqfgorapedu.com,ranbyus,dga
efomfanbafaadble.com,padcrypt,dga
gwpdndoprl.com,dnschanger,dga
semvwhrevrrdcgay.eu,emotet,dga
02f577980f4acd86149e6451b1488300.com,tinynuke,dga
obckbdboabbfaalb.co,padcrypt,dga
tmflulx.cc,oderoor,dga
marmadukeoutterridge.net,suppobox,dga
bivuxhnkpumylk.nu,necurs,dga
madxrsensinaix.com,banjori,dga
pmxrbtgowm.com,dnschanger,dga
mxp2ldh.vn,qsnatch,dga
rbp9pprrxgflut9.com,shiotob,dga
grbyanygmz.com,fobber,dga
yzyhcfmpy.com,tempedreve,dga
qcbottyqhptg.ru,tinba,dga
4upipd14wwjov1rzmlqbjbj758.net,zeus-newgoz,dga
wfhqprfytwnmxijobmxh.com,zloader,dga
eilkkueoya.biz,pykspa,dga
riskmonitorborrowfuelreserve.com,matsnu,dga
nbrylbpwmqxjknqmpivg.com,zloader,dga
iqcukuwsccgeeyqo.org,ramdo,dga
idckhesss,deception,dga
designclaiminformdrinkpray.com,matsnu,dga
materialfilugsm.com,manuelita,dga
whnadqajoouuligk.com,sphinx,dga
oyigsluivcpkwzdgtgegudoj.org,qakbot,dga
mejyujl.tv,oderoor,dga
rahgcprx.co,proslikefan,dga
izwkgjzevf.com,alureon,dga
6zivpzob7h68pls4.info,chinad,dga
xbvbunvappdpixha.com,sphinx,dga
wdqtcwokvbbjxu.ru,cryptolocker,dga
pytrfytajnalq.biz,qakbot,dga
ogumdohge.com,vawtrak,dga
cejirpnwxk.com,alureon,dga
lkoclr.dyndns.org,kraken,dga
beslzrzupnv.net,oderoor,dga
e6o4avgv.ws,qsnatch,dga
otrxsm4lwb72lexq7l.com,rovnix,dga
xgnlsdnmhj.info,tempedreve,dga
duoqzlsyv.net,qsnatch,dga
doofivcad.ddns.net,symmi,dga
b28d30c29dqlqf12hth44mzerc29n10jykrjud20.ru,murofetweekly,dga
0964ef1e931a532943124fd7b141ce61.com,tinynuke,dga
dynksjfconlsnzzqrzlxlhkhl.info,qakbot,dga
hzhyc69aqp52itkrlvj26ewkyl28nwhyaves.ru,murofetweekly,dga
dugqdun30mtlriue51iucqlvove21nuprau.biz,murofetweekly,dga
fdxwukmlemcdbegrb.cc,ranbyus,dga
mpngffvume.com,dnschanger,dga
xjuopazgre.com,fobber,dga
vskiaafbtt.net,qakbot,dga
ognahyqhj.uk,locky,dga
csngsxchinst.ru,tinba,dga
yjsiiglgrdqydpunfkqy.com,zloader,dga
l990dc8d25bb23ec7cee15ef7f7bdcd9fc.in,dyre,dga
blpz.ru,conficker,dga
a643066718e9ee9d3ddf28f246705f24.com,tinynuke,dga
cifucghvx.ug,necurs,dga
puvawuq.info,simda,dga
rhawmapqqa.org,mydoom,dga
keqrwcuymrdypdyhxngaonn.com,murofet,dga
ngdthdqxmosfdojx.com,sphinx,dga
legindulgepape.com,gozi,dga
r40ad6044bb113c42cb7e313d287739c19.in,dyre,dga
ytoklni95cltnnesj7e57c61.net,zeus-newgoz,dga
kzqyvxawmz.com,fobber,dga
hatoranfa,deception,dga
companywaraccountbidrepair.com,matsnu,dga
fodlwsnmsfpmaugag.com,ranbyus,dga
wsyafdby4v6xsgjt.biz,chinad,dga
mzexmjiwmtia.com,sisron,dga
islimiwwo.com,vawtrak,dga
guolxk.com,virut,dga
yfcrnlkgjtlcgkhp.to,necurs,dga
mdiwmtiwmtma.org,sisron,dga
madunufqbex.org,pykspa,dga
112c865aa897da907e96ff832550521a.org,bamital,dga
qotzxtemeoyqpij4b.com,bedep,dga
rrhjhyyfjruviwyun.me,ranbyus,dga
kdnuubhltkc.net,kraken,dga
sbvreb.mooo.com,kraken,dga
uajbexwcmhghm.in,necurs,dga
scrigrzwmkq.yi.org,kraken,dga
biteseparateprintdigresolve.com,matsnu,dga
253375007a2795ed0e0329bffbd56f68.org,bamital,dga
scmkzpmihixg.net,vidro,dga
incauakac.mobi,pitou,dga
dueftlklqr.dyndns.org,kraken,dga
wozatvmwhs.tv,oderoor,dga
solving-helpful.tf,nymaim,dga
stfapqqlrapt.biz,cryptolocker,dga
mcecae763ad022a0295decacf570e0a072.hk,dyre,dga
lcrwhubiea.cc,proslikefan,dga
awjakjwlc.tv,oderoor,dga
vfhqaqgdle.com,dnschanger,dga
iqecmouuqueucscq.org,ramdo,dga
xbevgeesd.com,dircrypt,dga
535b5582ddd94aaa1e291bf2dab6d4cc.info,bamital,dga
mulompurlx.com,dnschanger,dga
ebddfcffaacdbffa.online,padcrypt,dga
mbcjfzkgqu.com,dnschanger,dga
hpsrutdskn.com,alureon,dga
dqnumqh14cuizouexdqdyotbtc29i45ptk17.info,murofetweekly,dga
vvdfrsensinaix.com,banjori,dga
dyebm.me,conficker,dga
ndnldfdabkbalela.eu,padcrypt,dga
veoopaqas.org,pitou,dga
gundawevogamk.co,charbot,dga
ff06e7c08f008898b83a5e08481a0090.com,tinynuke,dga
96f54b08fcb0f.tickets,monerominer,dga
bicbnxjpqbnupnmslvdx.com,zloader,dga
cegetlacgum.com,vawtrak,dga
bubvuorthyrrodoiewck.com,zloader,dga
xeogeiva.ru,pushdo,dga
fqb38b68gqdzozn40dxiunzoshwlwp32csnw.net,murofet,dga
fgubfrr.net,vidro,dga
sorotkzhbl.dynserv.com,kraken,dga
mvmygpkiyjqcifu.org,cryptolocker,dga
jufmwyabyrmaalxp.com,sphinx,dga
ebfllaekbkdfakfo.com,padcrypt,dga
b41ca98a95645ebfbf091c3b5597c8cd.com,tinynuke,dga
wqiynwruvp.biz,necurs,dga
ytakgjeydvwpa.biz,cryptolocker,dga
eyrhioeuid.com,fobber,dga
ojujozu.org,tempedreve,dga
bajeosei.ru,pushdo,dga
dskthqtknmjjheskyloztwobdx.ru,gameover,dga
gwynfk.com,virut,dga
soci5lcomplre.ru,charbot,dga
lypdhedj.su,necurs,dga
nirxugea.ru,pushdo,dga
rymeturas.cl,manuelita,dga
agxeqaaac.me,pitou,dga
mengrsensinaix.com,banjori,dga
y8qga0qgaoy4.top,qadars,dga
belinsicwi.com,manuelita,dga
avuhegnhwfmltjhjwvhuzddp.info,qakbot,dga
7i29mi.vg,qsnatch,dga
kui4z1jv5qrsrv1nff.net,rovnix,dga
orelagmei.ddns.net,symmi,dga
iujnqbfbzd.com,alureon,dga
cbmfcfcaacmbecnd.com,padcrypt,dga
ewuvtwphyh.com,kraken,dga
nwbuxofksz.com,alureon,dga
byflbylddq.us,locky,dga
e3f37568225a5f4916895c2c31320f2b.info,bamital,dga
nphqpwshph.us,mydoom,dga
xbmvgfgt.net,tempedreve,dga
schedulelows.ps,nymaim,dga
idurgafdic.com,vawtrak,dga
jwhqhwrq.info,tempedreve,dga
mzaxmjiwmtia.net,sisron,dga
hisoeqaniha.ddns.net,symmi,dga
9b741dc6d762b.tickets,monerominer,dga
zxhergwovgqsjvceswdpukjfm.ru,gameover,dga
tqrzkvoako.com,alureon,dga
qiwfjllunhco.com,ramnit,dga
gpsvwtg.tv,oderoor,dga
vgyvwxcbvd.com,fobber,dga
uywmjiyaonjoinph.com,ramnit,dga
rhcxclbchhuoxlchc.me,ranbyus,dga
thoughttradereplyspecify.com,matsnu,dga
sourcehopeadvancedresolve.com,matsnu,dga
azmxbxjlia.com,fobber,dga
gkshnkqtpjvxp.ru,cryptolocker,dga
krcyqbvjamusjgb.ru,cryptolocker,dga
lygyvid.com,simda,dga
mplziiluogikfm.com,dircrypt,dga
eokykwiugkeq.biz,pykspa,dga
veutrtjizl.com,dnschanger,dga
09e1099dc88a6.org,monerominer,dga
lvoydskzlkpbeausgehahyleumj.net,gameover,dga
annvmrjrlseuyte.com,bedep,dga
gguv.dm,conficker,dga
hen766pis4ugjebgkd.com,rovnix,dga
gnjk5oickckn4eq.com,shiotob,dga
nbkptaqnlx.com,dnschanger,dga
towelturnhandleadmirebelieve.com,matsnu,dga
bc45c90b8e5f54196d0e920fbcbe9919.com,tinynuke,dga
australerereo.online,manuelita,dga
dshvkjvlbingnefr.eu,emotet,dga
mjgxmjiwmtia.net,sisron,dga
mhraeapean.in,mydoom,dga
ruqpdqruvorq.ru,tinba,dga
letuwwi.com,vawtrak,dga
govoqidil.ddns.net,symmi,dga
flaurotggkon2.com,bedep,dga
asa86kuo6sic.net,qadars,dga
lygesar.info,simda,dga
jz6kar1m59bhx1ybyulgq9562x.net,zeus-newgoz,dga
wikishix.be,charbot,dga
qmivbsfouivwlbvgcggd.com,zloader,dga
udwkpxkbqwwblp.biz,cryptolocker,dga
vofodet.info,simda,dga
universityavoidpeakcalculate.com,matsnu,dga
wkblxaoveouk.dyndns.org,vidro,dga
vpglrsensinaix.com,banjori,dga
emuesyqkeaiiigwc.org,ramdo,dga
nouknk.com,virut,dga
xrcxsmifdtsmeblc.eu,emotet,dga
yqfnrjkpuu.com,alureon,dga
mjcxmjiwmtia.info,sisron,dga
uvaoae.cc,proslikefan,dga
i332a241ba7a1c205374bbd135170d9e51.to,dyre,dga
kdbbfcicmfrxvmbgni.ru,rovnix,dga
gvaezjgq.info,tempedreve,dga
mmfvpbuccpcpnydshati.com,zloader,dga
uusmleltxiook.biz,murofet,dga
i65bwntmwnto61lqgzlrg33l18nxpqa17mrk67.biz,murofetweekly,dga
simqldki.info,manuelita,dga
esmseewsps.ws,mydoom,dga
mexxsi.co,proslikefan,dga
gdtbemrkqriglgpi.com,sphinx,dga
tradition-ralph.com,nymaim,dga
agxeqaaar.me,pitou,dga
1qfsvb6pb7x50rnv8bgxovrzs.biz,zeus-newgoz,dga
ao3ln6so7slpbrx8.ru,chinad,dga
fdcmoaaabfdlcfaa.com,padcrypt,dga
wzfffmieu.com.ar,conficker,dga
wuejhyhzhg.com,alureon,dga
c3c098f01ff65171e00cb449e0ba81f9.info,bamital,dga
ipdyfuyjozedtkfpsyhgvmvhe.biz,qakbot,dga
responded-plug.ac,nymaim,dga
pkybdygjpzlrynumcwfp.info,qakbot,dga
msmwesukesi0.top,qadars,dga
9b741dc6d762b.feedback,monerominer,dga
4a8tgzyrymg8gpong6.cn,rovnix,dga
hctvpgafmj.co,proslikefan,dga
uveeyaaqnkabfoyd.com,sphinx,dga
enbbeoidt.eu,proslikefan,dga
4mwikqkesykm.net,qadars,dga
kkskstcbjeem.info,tinba,dga
hcrv2yunu.xyz,qsnatch,dga
mcsgaaukgkiyossc.org,ramdo,dga
4zlph8g36nag4r846o.cn,rovnix,dga
pfatidews1ew29.net,shiotob,dga
ttnwtktnwufiewebfieah.ac,necurs,dga
carpetsuckmoveposthabitstore.com,matsnu,dga
qptbgvcgvnjvkqqk.com,ramnit,dga
nuilaaxar.mobi,pitou,dga
uwwohus.com,vawtrak,dga
lkcpohufseco.com,tinba,dga
155472ee635ee4c42facf23ab9690894.com,tinynuke,dga
oxluxenansnan.com,pykspa,dga
erayfaaaj.name,pitou,dga
vancouver-minds.hn,nymaim,dga
ybemwdjm.info,tempedreve,dga
upuojwqepxjjggcixi.com,bedep,dga
64uguomguc20.top,qadars,dga
rwmu35avqo12tqc.com,shiotob,dga
bhghqwraz.org,qakbot,dga
emuawiwmumqwicqq.org,ramdo,dga
rydt5fd3k2g2n2n5.org,chinad,dga
christobelstrudwick.net,suppobox,dga
sgihornpllpibkpg.com,sphinx,dga
nfyoxiyinm.com,dnschanger,dga
yubzrsensinaix.com,banjori,dga
ovkiuksuatu.ddns.net,symmi,dga
l68mrg53f12l58j16n50fynro61l58pwpzc39j56n50.com,murofetweekly,dga
bknmlwf.cc,proslikefan,dga
mvgahjznvkrldxsgqbmswditrro.ru,gameover,dga
novalkothesschserver.ie,manuelita,dga
phgightfaek.dyndns.org,kraken,dga
nmdmmcbngylbikbjrv.com,bedep,dga
weak-quiz.vn,nymaim,dga
shsasrrrrn.biz,mydoom,dga
cdjmbkkbtgfj.co.in,tinba,dga
mfjpcdcagr.yi.org,kraken,dga
faed4637f02f9.feedback,monerominer,dga
gmkokeuoccywgosy.org,ramdo,dga
mfmcbofoflbdddal.de,padcrypt,dga
imiradpom.ddns.net,symmi,dga
80131b253e46136c9ac1fbdd8b6e30e9.com,tinynuke,dga
oa82om82caki.top,qadars,dga
96f54b08fcb0f.blackfriday,monerominer,dga
hawutlarw.com,vawtrak,dga
obqopkdsholapet.com,pykspa,dga
crkadk.com,virut,dga
d5a5ac3f4ac58.org,monerominer,dga
rkerdjmlyfrirwoljvwf.com,dircrypt,dga
4a3554c40a38465c7f48490f24ad9305.cz.cc,bamital,dga
rswwrnqses.org,mydoom,dga
plpron,deception,dga
y82c2kqoa8yk.top,qadars,dga
ecrevfjyfhdfyefokl.com,ramnit,dga
ouoso31aymwp62l38dsmwi65j16f42hxiuj66or.org,murofetweekly,dga
asvcqpuror.com,fobber,dga
3ro050gnmjah1hi2av5.ddns.net,corebot,dga
aaaskawmskmwqqka.org,ramdo,dga
qgfuhppbakvgenrxmfeuduwsjr.ru,gameover,dga
viljanmo.ru,pushdo,dga
vmjzldlrltquegctu.com,bedep,dga
uyasfuasch.com,dnschanger,dga
oaoaaloegapiiwnjyp.co,necurs,dga
va-strs,deception,dga
uqmkuzo.net,tempedreve,dga
tokdixwlhknq.com,tinba,dga
contgbildasctions.com,manuelita,dga
wwqwftkpab.com,dnschanger,dga
sol1rwxnds.fr,charbot,dga
plcomgpi.yi.org,kraken,dga
woundfinger.ws,nymaim,dga
dexwtsbsdx.com,dnschanger,dga
kemilyx.info,simda,dga
hmeolbtlojdjgxmw.eu,emotet,dga
sgvsvrchsxntuixp.eu,emotet,dga
yofrmddmfiij.com,tinba,dga
dzlyj26d20i45hwhxf32jsm59gzd50d60luixhu.net,murofetweekly,dga
nervudgevf.cc,oderoor,dga
cngceslbuc.ms,necurs,dga
xa888cb7230479e8f48eafbc58460125f7.so,dyre,dga
veoopaqan.org,pitou,dga
mindweighgatherbringhear.com,matsnu,dga
abbdldkfnennmbfe.eu,padcrypt,dga
gncenpsewityfpfd.com,sphinx,dga
qyopxmtwfsff.net,tinba,dga
2db8677f330df625522ad27fdeff66dd.cz.cc,bamital,dga
qrwdox.net,kraken,dga
hhokcxdeviovmhwp.com,sphinx,dga
jjnuyypocbih.eu,tinba,dga
cfigyylpxfwljfdralye.com,zloader,dga
dmk55wkzlit4wy7hqb.cn,rovnix,dga
mdqwmtiwmtma.org,sisron,dga
qebmkuecwz.com,alureon,dga
fnmuifybu.co.ug,conficker,dga
6ttw6ukkjd4w84jd53.cn,rovnix,dga
azxjgmycmu.com,alureon,dga
uwfanudela.ddns.net,symmi,dga
rgpwtmkvqgg.su,necurs,dga
msiuccuiwcymao.net,pykspa,dga
statusreasonsockdealwarm.com,matsnu,dga
sempersedsoliusma.com,gozi,dga
bpptsfgeat.com,dnschanger,dga
pdprxoigty.com,dnschanger,dga
3q5mb5go8krlgn3nyf.ru,rovnix,dga
lqkokadwclzwrbbxhyud.org,qakbot,dga
referraljapanese.vn,nymaim,dga
dcbpnm5fgi.biz,qsnatch,dga
d50xtgm.gq,qsnatch,dga
wkdfssgfq.eu,proslikefan,dga
0oderus.lv,charbot,dga
boipmuiwruluaqa.ddns.net,symmi,dga
aiiwshricn.com,qakbot,dga
vpyxkpiffxkculht.com,dircrypt,dga
2020-01-01,zloader,dga
tsslaueptm.com,dnschanger,dga
h64o31c59jujvoxf42j66n50n60cqjypuevm29dx.com,murofetweekly,dga
